中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,18 ms,73 Mbps,9424 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,97 ms,357 Mbps,45772 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,3 ms,63 Mbps,8188 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,89 ms,358 Mbps,45875 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,26 ms,573 Mbps,73420 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,116 ms,50 Mbps,6526 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,86 ms,376 Mbps,48230 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,41 ms,616 Mbps,78848 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,46 ms,63 Mbps,8141 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,304 Mbps,38912 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,84 ms,321 Mbps,41164 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,86 ms,304 Mbps,39014 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,24 ms,70 Mbps,9011 kB/s
129.80.240.73,443,2604:980:1003:ed:0:bb94:5912:f402,US,Ashburn,隧道,2 ms,600 Mbps,76800 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,240 Mbps,30720 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,105 Mbps,13516 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,276 Mbps,35328 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,211 Mbps,27033 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,93 ms,41 Mbps,5374 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,4 ms,35 Mbps,4594 kB/s
193.123.60.41,443,2a0b:21c0:100a:1b1:0:59a:ab98:a27a,DE,Frankfurt,隧道,97 ms,268 Mbps,34406 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,77 ms,387 Mbps,49561 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,76 ms,289 Mbps,37068 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,18 ms,25 Mbps,3326 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,24 ms,39 Mbps,5095 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,36 ms,71 Mbps,9199 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,134 ms,250 Mbps,32051 kB/s
141.144.202.248,443,2a0b:21c0:1007:1c7:0:dee9:a42c:dcf7,DE,Frankfurt,隧道,94 ms,241 Mbps,30924 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,290 Mbps,37171 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,87 ms,41 Mbps,5312 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,141 ms,252 Mbps,32358 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,118 ms,225 Mbps,28876 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,42 ms,1 Mbps,188 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,162 Mbps,20787 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,98 ms,4 Mbps,579 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,104 ms,233 Mbps,29900 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,95 ms,26 Mbps,3399 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,116 ms,24 Mbps,3137 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,158 ms,252 Mbps,32256 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,73 ms,427 Mbps,54681 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,131 ms,176 Mbps,22630 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,251 Mbps,32153 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,99 ms,46 Mbps,5901 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,74 ms,443 Mbps,56729 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,198 ms,82 Mbps,10547 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,105 ms,170 Mbps,21811 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,245 ms,33 Mbps,4242 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,191 ms,88 Mbps,11264 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,202 ms,13 Mbps,1675 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,88 ms,432 Mbps,55296 kB/s
