中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,16 ms,699 Mbps,89497 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,312 Mbps,40038 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,415 Mbps,53145 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,49 ms,468 Mbps,60006 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,51 ms,424 Mbps,54272 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,7 Mbps,909 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,101 ms,442 Mbps,56627 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,181 Mbps,23244 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,53 ms,680 Mbps,87142 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,46 Mbps,5893 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,425 Mbps,54476 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,196 Mbps,25190 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,51 ms,422 Mbps,54067 kB/s
152.70.119.237,443,2a09:bac5:6444:1250::1d3:6f,US,San Jose,隧道,80 ms,43 Mbps,5528 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,65 ms,195 Mbps,24985 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,61 ms,454 Mbps,58163 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,52 ms,52 Mbps,6664 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,116 ms,171 Mbps,21913 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,105 ms,392 Mbps,50176 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,168 ms,440 Mbps,56422 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,119 Mbps,15257 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,181 ms,170 Mbps,21811 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,78 ms,334 Mbps,42803 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,54 ms,8 Mbps,1144 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,109 ms,32 Mbps,4152 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,130 ms,239 Mbps,30617 kB/s
129.146.47.72,443,104.28.205.110,US,Los Angeles,隧道,52 ms,45 Mbps,5784 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,413 Mbps,52940 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,113 ms,50 Mbps,6511 kB/s
207.127.94.174,443,207.127.94.174,SE,Oslo,中转,110 ms,50 Mbps,6434 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,168 ms,100 Mbps,12800 kB/s
