中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,87 ms,232 Mbps,29798 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,76 ms,450 Mbps,57651 kB/s
129.146.7.98,443,2a09:bac5:60ed:1173::1bd:b1,US,Los Angeles,隧道,62 ms,64 Mbps,8214 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,592 Mbps,75776 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,63 ms,319 Mbps,40857 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,209 Mbps,26828 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,320 Mbps,41062 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,69 ms,289 Mbps,37068 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,69 ms,309 Mbps,39628 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,57 ms,629 Mbps,80588 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,71 ms,310 Mbps,39731 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,1 ms,640 Mbps,82022 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,85 ms,236 Mbps,30208 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,81 ms,569 Mbps,72908 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,81 ms,248 Mbps,31744 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,262 Mbps,33587 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,89 ms,313 Mbps,40140 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,53 ms,4 Mbps,599 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,48 Mbps,6197 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,264 Mbps,33792 kB/s
