中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ee:183c::26a:60,US,Los Angeles,隧道,64 ms,70 Mbps,9020 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,293 Mbps,37580 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,128 ms,35 Mbps,4551 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,27 ms,712 Mbps,91238 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,27 ms,750 Mbps,96051 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,78 ms,7 Mbps,981 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,73 ms,283 Mbps,36249 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,121 ms,257 Mbps,32972 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,212 Mbps,27136 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,46 ms,422 Mbps,54067 kB/s
143.47.184.133,443,98.98.166.178,US,Frankfurt,隧道,89 ms,207 Mbps,26521 kB/s
158.101.193.246,443,2606:f240:f00:dd8d:0:5dec:4797:4e9c,US,Frankfurt,隧道,194 ms,132 Mbps,16896 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,222 Mbps,28467 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,81 ms,45 Mbps,5791 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,58 ms,195 Mbps,24985 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,73 ms,88 Mbps,11264 kB/s
141.147.92.71,443,98.98.166.202,US,Frankfurt,隧道,95 ms,154 Mbps,19763 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,271 Mbps,34713 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,68 ms,279 Mbps,35737 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,257 Mbps,32972 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,67 ms,318 Mbps,40755 kB/s
130.61.23.77,443,130.61.23.77,160 Mbps,20582 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,69 ms,334 Mbps,42803 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,336 Mbps,43110 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,75 ms,1 Mbps,172 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,233 Mbps,29900 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,280 Mbps,35942 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,69 ms,1296 Mbps,165888 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,292 Mbps,37376 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,79 ms,41 Mbps,5356 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,247 Mbps,31641 kB/s
152.67.129.184,443,2a0b:21c0:1007:1c9:0:3291:9be3:cd8e,DE,Paris,隧道,176 ms,228 Mbps,29184 kB/s
47.89.182.61,443,47.251.149.53,US,San Jose,隧道,73 ms,3 Mbps,446 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,91 ms,43 Mbps,5600 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,209 ms,39 Mbps,5091 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,124 ms,227 Mbps,29081 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,81 ms,268 Mbps,34304 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,69 ms,56 Mbps,7267 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,68 ms,332 Mbps,42496 kB/s
