中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,21 ms,68 Mbps,8747 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,103 ms,393 Mbps,50380 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,30 ms,592 Mbps,75776 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,24 ms,483 Mbps,61849 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,240 Mbps,30720 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,23 ms,72 Mbps,9264 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,376 Mbps,48230 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,242 Mbps,31027 kB/s
35.197.23.75,443,34.168.250.177,US,Seattle,隧道,109 ms,232 Mbps,29798 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,92 ms,308 Mbps,39424 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,87 ms,456 Mbps,58470 kB/s
35.230.79.26,443,34.168.250.177,US,Seattle,隧道,76 ms,376 Mbps,48128 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,87 ms,188 Mbps,24166 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,31 ms,112 Mbps,14438 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,92 ms,224 Mbps,28672 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,69 ms,43 Mbps,5524 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,71 ms,290 Mbps,37171 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,79 ms,29 Mbps,3786 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,251 Mbps,32153 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,42 ms,591 Mbps,75673 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,104 ms,45 Mbps,5873 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,248 Mbps,31744 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,102 ms,268 Mbps,34406 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,90 ms,385 Mbps,49356 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,90 ms,307 Mbps,39321 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,81 ms,329 Mbps,42188 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,86 ms,448 Mbps,57344 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,92 ms,260 Mbps,33280 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,94 ms,40 Mbps,5172 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,105 ms,221 Mbps,28364 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,88 ms,10 Mbps,1284 kB/s
141.144.196.204,443,2a0b:21c0:1007:1ca:0:3eb7:ba36:ad63,DE,Frankfurt,隧道,118 ms,137 Mbps,17612 kB/s
143.47.184.59,443,98.98.156.6,AE,Frankfurt,隧道,107 ms,120 Mbps,15462 kB/s
