中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,258 Mbps,33075 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,794 Mbps,101683 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,51 ms,740 Mbps,94720 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,368 Mbps,47104 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,53 ms,356 Mbps,45568 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,52 ms,40 Mbps,5208 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,101 ms,437 Mbps,56012 kB/s
130.162.49.248,443,2a0b:21c0:1007:ca:0:c22:2221:4840,DE,Paris,隧道,110 ms,161 Mbps,20684 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,51 ms,448 Mbps,57344 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,57 ms,416 Mbps,53350 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,116 ms,100 Mbps,12800 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,53 ms,445 Mbps,57036 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,398 Mbps,50995 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::c:374,US,Los Angeles,隧道,72 ms,43 Mbps,5585 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,90 ms,545 Mbps,69836 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,134 Mbps,17203 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,404 Mbps,51814 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,185 Mbps,23756 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,184 Mbps,23552 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,52 ms,115 Mbps,14745 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,411 Mbps,52633 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,82 ms,74 Mbps,9495 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,55 ms,46 Mbps,5959 kB/s
192.9.158.188,443,2a09:bac5:6440:1246::1d2:4b,US,San Jose,隧道,52 ms,97 Mbps,12492 kB/s
129.146.7.98,443,2a09:bac5:60ea:1173::1bd:50,83 Mbps,10649 kB/s
2a09:bac5:60ea:1173::1bd:50,,,隧道,0 ms,null Mbps,null kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,45 Mbps,5794 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,135 ms,16 Mbps,2054 kB/s
47.88.93.96,443,47.251.149.48,US,San Jose,隧道,60 ms,4 Mbps,556 kB/s
130.61.170.78,443,130.61.170.78,DE,Paris,中转,109 ms,89 Mbps,11468 kB/s
144.21.39.32,443,2a0b:21c0:100a:1b0:0:37a7:787d:44da,DE,Frankfurt,隧道,113 ms,106 Mbps,13619 kB/s
