中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
3.144.191.4,443,3.144.191.4,US,Columbus,中转,62 ms,641 Mbps,82124 kB/s,82124.0
35.202.158.120,443,35.202.158.120,US,Chicago,中转,39 ms,519 Mbps,66457 kB/s,66457.0
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,59 ms,457 Mbps,58572 kB/s,58572.0
18.216.55.100,443,18.216.55.100,US,Chicago,中转,41 ms,420 Mbps,53862 kB/s,53862.0
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,50 ms,396 Mbps,50688 kB/s,50688.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,360 Mbps,46080 kB/s,46080.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,65 ms,348 Mbps,44646 kB/s,44646.0
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,72 ms,348 Mbps,44646 kB/s,44646.0
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,80 ms,337 Mbps,43212 kB/s,43212.0
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,75 ms,326 Mbps,41779 kB/s,41779.0
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,57 ms,324 Mbps,41472 kB/s,41472.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,320 Mbps,40960 kB/s,40960.0
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,70 ms,307 Mbps,39321 kB/s,39321.0
152.70.117.174,443,152.70.117.174,US,San Jose,中转,69 ms,292 Mbps,37376 kB/s,37376.0
198.23.236.101,443,198.23.236.101,US,San Jose,中转,64 ms,291 Mbps,37273 kB/s,37273.0
192.9.138.241,443,192.9.138.241,US,San Jose,中转,76 ms,287 Mbps,36761 kB/s,36761.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,287 Mbps,36761 kB/s,36761.0
165.1.74.145,443,165.1.74.145,US,San Jose,中转,77 ms,281 Mbps,36044 kB/s,36044.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,276 Mbps,35430 kB/s,35430.0
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,69 ms,264 Mbps,33792 kB/s,33792.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,243 Mbps,31129 kB/s,31129.0
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,86 ms,237 Mbps,30412 kB/s,30412.0
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,108 ms,233 Mbps,29900 kB/s,29900.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,230 Mbps,29491 kB/s,29491.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,97 ms,228 Mbps,29184 kB/s,29184.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,224 Mbps,28774 kB/s,28774.0
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,86 ms,220 Mbps,28160 kB/s,28160.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,218 Mbps,27955 kB/s,27955.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,179 ms,216 Mbps,27648 kB/s,27648.0
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,186 Mbps,23859 kB/s,23859.0
143.47.248.181,443,2606:f240:f00:6acf:0:671b:9bb:9a7a,US,Frankfurt,隧道,96 ms,182 Mbps,23347 kB/s,23347.0
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,117 ms,169 Mbps,21708 kB/s,21708.0
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,100 ms,138 Mbps,17715 kB/s,17715.0
152.67.249.123,443,152.67.249.123,US,San Jose,中转,74 ms,117 Mbps,15052 kB/s,15052.0
141.147.59.31,443,2a0b:21c0:100a:1fa:0:2937:f5bd:3b2c,DE,Frankfurt,隧道,91 ms,113 Mbps,14540 kB/s,14540.0
152.67.134.56,443,163.123.193.23,DE,Frankfurt,隧道,121 ms,113 Mbps,14540 kB/s,14540.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,103 Mbps,13209 kB/s,13209.0
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,197 ms,92 Mbps,11878 kB/s,11878.0
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,185 ms,75 Mbps,9659 kB/s,9659.0
150.230.238.226,443,150.230.238.226,IN,Mumbai,中转,300 ms,74 Mbps,9523 kB/s,9523.0
64.110.79.188,443,64.110.79.188,KR,Seoul,中转,273 ms,70 Mbps,9007 kB/s,9007.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,223 ms,57 Mbps,7388 kB/s,7388.0
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,226 ms,56 Mbps,7228 kB/s,7228.0
138.2.84.189,443,104.28.254.46,SG,Singapore,隧道,221 ms,55 Mbps,7081 kB/s,7081.0
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,48 Mbps,6179 kB/s,6179.0
